point_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
4366,190.2100000000,22376.3228366508,14917.6197774536,928.7304688664,2174.6134607777,4355.3591295531
4367,11.9100000000,1038.1746938008,692.3152616979,756.2106627622,136.2190429846,-546.5702736440
4368,243.4300000000,28775.9596454067,19183.6695135747,931.8958594654,2783.4628644639,5876.9314079027
4369,139.2700000000,12044.0975799257,8029.6395262500,752.5246171233,1592.1600660980,1669.7733704544
4370,17.1300000000,2042.6077070828,1361.8382225417,937.6160751321,195.9236506313,-452.7702412223
4371,67.8300000000,8050.1152410161,5366.9260734917,934.5057179604,775.6860005206,972.9974490434
4372,78.1600000000,6815.5913932988,4543.6271476055,756.3829978112,893.9643667043,621.6168811777
4373,53.0000000000,6326.8379096996,4218.1031653175,938.3519954833,606.2076804265,564.1750684723
4374,22.8000000000,1989.6033232641,1326.6912514716,756.7192474217,260.7890524094,-354.5962280386
4375,119.6200000000,10418.2890986690,6945.3204580625,755.8173576902,1368.0695125730,1349.0817703432
4376,39.9300000000,4770.4373698335,3180.1211878205,938.8824522502,456.7268830333,194.7068467296
4377,233.3900000000,27589.1271480157,18392.5903583757,931.8958594654,2668.6620298946,5595.9789002801
4378,22.8500000000,1992.0601292974,1328.1835701106,756.2725330342,261.3459087522,-353.7418825996
4379,2.9100000000,425.7583420032,283.6611888743,1098.4202960231,33.2853924628,-989.6085353571
4380,46.7600000000,4080.8612204381,2720.3172123658,756.7683859227,534.8497132641,68.9259088855
4381,266.9300000000,31583.7964086873,21055.5690853754,932.5173167244,3052.2575345259,6543.4524720616
4382,110.5000000000,9597.5715087342,6398.2266885891,754.5370947577,1263.5646911987,1181.2430341886
4383,27.0900000000,2359.4001979848,1572.7879995212,755.8173576902,309.8227979903,-279.0279572169
4384,72.3100000000,8607.0216009123,5737.9792409346,936.4401288793,826.9947036796,1105.6075274189
4385,25.4400000000,3718.4053146314,2478.4759932251,1097.5884505866,290.9835403668,-148.6426695471
4386,78.5400000000,9371.0354903737,6247.7393754927,938.0257820855,898.3163593657,1286.9539734297
4387,34.5500000000,4128.3615495611,2752.2945062216,938.9903837852,395.1915849872,41.8850745671
4388,158.7900000000,18751.1092523833,12501.1032463524,931.2135751301,1815.6029370160,3503.1894938848
4389,72.2300000000,6294.2922901087,4196.3071330520,756.0716187804,826.1063818071,515.8071564691
4390,57.8400000000,5046.6953889846,3364.7453313248,756.6624014288,661.5757851735,263.7118710575
4391,71.3200000000,10420.3187029191,6946.4407134176,1097.2602780930,815.7535217259,1560.8641896827
4392,15.2900000000,1334.3962373931,889.6254287381,756.7683859227,174.8899083791,-486.8874856469
4393,98.6000000000,14297.0808019017,9531.7236219368,1090.9087661794,1127.6041863505,2546.8442274351
4394,2.6100000000,381.5540397668,254.2030582056,1097.7350963539,29.8533779105,-1000.2374927032
4395,43.1900000000,3769.4759289240,2512.7469472188,756.7903865069,494.0167790149,5.9218161834
4396,221.3000000000,31770.6394875863,21180.6875390523,1082.6437912211,2530.3415200053,6976.9666373076
4397,115.1800000000,9968.8429052484,6645.8804019751,752.8992265782,1316.8181400156,1253.2451366795
4398,12.4000000000,1082.1239418360,721.4754711199,756.7447129152,141.8331091717,-537.9293513707
4399,67.1300000000,9767.1469969766,6511.0363138044,1093.7544670621,767.7609926240,1394.5952234861
4400,39.8100000000,3474.4810541900,2316.0716604622,756.7903865069,455.3555909374,-53.7365837164
4401,62.9500000000,9110.9782394109,6074.1969152153,1089.3723944003,719.8796068520,1227.5293229433
4402,151.3800000000,21967.9152689760,14645.4415371141,1091.5804976578,1731.2316075350,4499.6616266691
4403,91.2600000000,13312.3096291927,8875.2627969241,1095.9158827522,1043.7900619605,2297.3408875560
4404,122.7000000000,17805.9400416393,11870.7353769486,1091.5804976578,1403.2376684142,3440.3864986187
4405,14.9200000000,1781.0645587305,1187.5011843709,938.3519954833,170.6531809804,-515.4418021042
4406,74.2100000000,10842.5666144648,7228.2772101434,1097.2602780930,848.8091537756,1668.2199724528
4407,56.0300000000,6640.5471328754,4427.0926338851,933.6011095794,640.7170766158,639.1363127951
4408,23.6400000000,2060.9322300477,1373.8081965648,756.2725330342,270.3815003458,-339.5299998971
4409,7.0100000000,1025.1078407903,683.0974649929,1097.9977895315,80.1814592979,-836.1688730320
4410,73.9900000000,6451.2309751508,4300.8040307461,756.3298557505,846.2637155868,547.8333730674
4411,113.2300000000,9792.1531483808,6527.9926538085,752.5246171233,1294.4660320548,1217.1698453941
4412,183.1700000000,26418.5878102794,17612.1664911299,1086.4759890134,2094.5442939987,5625.4010361374
4413,1.7700000000,211.4963803972,140.9174787185,938.9903837852,20.2457049328,-888.6571870394
4414,73.3200000000,10640.0287192583,7093.2337929043,1091.5804976578,838.5117021037,1616.7027265925
4415,10.9100000000,950.2051000374,633.2907431700,755.8173576902,124.7754420847,-563.6784429075
4416,191.1200000000,27386.6807321406,18257.5717427580,1081.1023166841,2185.1889170059,5862.8177556926
4417,80.5700000000,11739.6109202069,7826.5586570499,1094.9662915433,921.5008106298,1896.5851609839
4418,265.8900000000,22994.2206184135,15329.3118228410,752.5246171233,3039.7030227242,3872.6811557250
4419,39.6800000000,3453.5234221778,2302.4188507546,755.4932545847,453.7935670960,-58.1822502575
4420,39.4000000000,5760.7930608297,3840.1412254749,1097.8712831691,450.6617835496,372.1187686361
4421,84.6300000000,12336.2242005353,8223.8612188581,1095.3085042616,967.9443835256,2049.1100938900
4422,90.7900000000,13251.9527577672,8834.6377299314,1096.4346045105,1038.4280909959,2282.4523323294
4423,48.6300000000,5811.5907532641,3874.6594548235,939.0835389281,556.2447683333,441.6029911793
4424,35.7200000000,5190.9371622716,3461.0316049348,1092.7603591096,408.5172303527,228.6279678744
4425,50.0800000000,4334.4300459702,2889.5132182501,752.8992265782,572.5495090466,119.4680920953
4426,305.4900000000,26459.6056232202,17639.7054525082,753.2396180813,3492.7183673962,4573.9421852345
4427,71.0200000000,6177.6575960221,4118.4753351397,755.2275891446,812.1812138651,491.7734578727
4428,54.7700000000,8006.7872636131,5338.2642223184,1097.7350963539,626.4634130872,944.3245318536
4429,43.7600000000,6399.2466637637,4266.0106392202,1097.9977895315,500.5336175285,534.7046174835
4430,2.4700000000,215.5277247547,143.6439724691,756.6918581469,28.2520472946,-713.0601531559
4431,55.0900000000,7988.0951458090,5325.2352629600,1090.9087661794,630.0173897165,941.9337269531
4432,8.6300000000,753.2888746497,502.3217942839,756.8474066171,98.7125714727,-604.5928977240
4433,52.9700000000,4611.3675908544,3074.3971857556,755.6102914559,605.7912792918,175.5688343512
4434,120.3200000000,14296.1092863908,9530.9341854870,935.2637903541,1375.9973194898,2453.9139910599
4435,31.3300000000,2734.3755696502,1822.9157175501,756.7903865069,358.3594741037,-203.6900085105
4436,61.1300000000,8827.9925166046,5885.7019450546,1087.5315179624,699.0368533557,1155.7222002319
4437,16.5800000000,2421.3446198008,1613.7434051665,1096.8788562489,189.6390966922,-478.9167383068
4438,2.8300000000,247.0228870520,164.7399432867,756.8474066171,32.3704029279,-706.9348657797
4439,50.4000000000,6023.1168818530,4015.5561622716,939.0835389281,576.4905680443,491.9866126090
4440,10.2200000000,1495.4309980947,996.9644270751,1098.5078760990,116.8994762979,-716.9407813773
4441,29.2600000000,2551.1963553577,1700.9921559805,756.3298557505,334.6624721999,-240.7881285732
4442,175.6500000000,20832.5931774039,13888.6640186794,934.0736028865,2008.6462065088,4001.2093493292
4443,288.0800000000,41549.7449166637,27699.4294354050,1086.4759890134,3294.1874772897,9469.6520149556
4444,82.4300000000,7181.9419269523,4788.0873782720,755.9935047728,942.7560993959,695.1049445115
4445,34.2200000000,5001.7228721181,3334.9524067861,1097.5884505866,391.4094634965,177.7725512490
4446,30.5500000000,4463.5549127058,2975.8618330751,1097.2602780930,349.4289131902,41.0038883476
4447,122.1500000000,17781.6451324839,11854.4338873657,1094.1922130533,1397.0357581125,3435.9832739524
4448,44.5900000000,3883.5605326003,2588.8368841676,755.8173576902,509.9667243407,28.9395664018
4449,9.0000000000,1316.1156301159,877.3114501379,1097.9977895315,102.9433856891,-762.1369952426
4450,35.2400000000,5145.1412333581,3430.4003549046,1096.6652581846,403.0666552894,215.0089649795
4451,38.8900000000,5655.1176187068,3769.9092371958,1093.2784533794,444.7769883294,347.1529398021
4452,180.5200000000,26099.7249616063,17400.2802774619,1088.4939688877,2064.3371090178,5546.6136062389
4453,42.2900000000,3687.7093145164,2458.6327610901,756.3829978112,483.6969430390,-11.0033874239
4454,130.6300000000,15425.7661164987,10284.0272432600,931.2135751301,1493.6218380402,2716.9034600684
4455,52.7600000000,6299.0778259639,4199.7054268092,938.4454697809,603.4654487697,557.4614806040
4456,29.9300000000,2612.5070704826,1741.9223511458,756.8474066171,342.3484663009,-228.6111535812
4457,86.3100000000,10236.6132487432,6824.7607297087,934.0736028865,986.9983153076,1490.7806008403
4458,154.5700000000,13440.8831069578,8960.8376039039,755.0768121019,1767.6217765070,1957.3469144450
4459,35.9500000000,5251.3807962824,3500.9496746728,1097.0767788299,411.1918134214,242.1625293584
4460,105.4300000000,15243.1531281972,10161.7636820378,1088.4939688877,1205.6451440491,2787.2503332226
4461,144.0100000000,17079.9985395841,11386.8649371690,934.0736028865,1646.8268727546,3112.2331267740
4462,68.9100000000,8227.2451286424,5485.0877647748,938.4454697809,788.1880984595,1015.5237956272
4463,51.2800000000,6120.5825823297,4080.6096143522,938.2513041608,586.5315366933,515.1901271233
4464,132.5000000000,11528.9052705261,7685.7530010910,755.3660261078,1515.2896013331,1572.4966419942
4465,8.7000000000,1038.3983710271,691.9575732737,938.2513041608,99.5090555622,-691.3195619697
4466,100.8600000000,14717.4183241797,9811.4549886860,1096.1853728800,1153.5983370752,2656.1796255384
4467,64.4900000000,7678.9736578079,5118.9740410859,936.6776962357,737.5675020754,885.7544184110
4468,5.8800000000,512.9333146255,341.7122572676,756.5599770292,67.2547388851,-652.5936585563
4469,43.4000000000,5175.0831574660,3449.9901637724,937.6160751321,496.3856647635,291.0912537981
4470,18.8400000000,2242.5153776959,1495.3521658193,936.4401288793,215.4692327109,-404.7461497136
4471,38.5600000000,3365.6691582627,2243.5321962972,756.8298005211,441.0600458305,-75.7528843861
4472,250.7100000000,36247.8509036358,24165.5092493391,1088.4939688877,2866.9951063697,8126.8525790393
4473,5.2600000000,628.3551160032,418.9908173124,938.8222665727,60.1646898583,-789.6226577401
4474,274.0300000000,39267.3300597974,26178.1359546898,1081.1023166841,3133.1483828334,8874.9434055901
4475,143.3400000000,17021.9193907257,11348.0540470791,934.9012987172,1639.2291635515,3099.7348813780
4476,220.8900000000,26084.3410967879,17389.3551567851,931.2135751301,2525.6535849705,5238.1187799022
4477,76.6100000000,11088.0388073275,7392.4268840492,1089.3723944003,876.0917661785,1730.1477626995
4478,0.7600000000,111.1386532098,73.6673736757,1097.9977895315,8.6929970137,-1069.2195070112
4479,30.7800000000,2674.5490724968,1782.8735876793,754.7330514445,351.9770055012,-215.0345721282
4480,141.7200000000,16829.5410635806,11220.0083032474,934.9012987172,1620.7029235281,3053.9285380879
4481,27.7000000000,3309.8586084759,2206.2392761872,938.9903837852,316.8395630722,-152.2106145688
4482,114.3000000000,16630.1936802387,11086.3591289102,1093.7544670621,1307.2408976154,3142.8391866510
4483,134.1200000000,11675.9792577948,7783.7791344193,755.6102914559,1533.8630617068,1602.7267702128
4484,180.5200000000,26099.7249616063,17400.2802774619,1088.4939688877,2064.3371090178,5546.6136062389
4485,25.4900000000,3729.7980568918,2486.8101439402,1098.5078760990,291.5623924494,-147.0823555968
4486,205.9900000000,17883.1967804749,11922.0399157959,754.3228133681,2355.4285001198,2851.4055511910
4487,64.4100000000,9408.6630622684,6272.1728662873,1097.0767788299,736.7138999296,1302.6995172217
4488,43.6500000000,5214.8657949720,3476.4934286972,938.8824522502,499.2769457652,300.2129682595
4489,47.1100000000,5594.4092542004,3729.3322890965,934.9012987172,538.7476342606,391.4280321262
4490,215.2600000000,31212.8764038272,20808.6924140874,1090.9087661794,2461.7452043997,6851.5300191608
4491,306.8100000000,26554.4425400180,17703.0843171454,752.8992265782,3507.6660317607,4590.7929645338
4492,60.9900000000,7283.5097655001,4855.5499324364,938.6129255746,697.6055867519,791.7413207372
4493,25.0700000000,3662.0894732351,2441.1088302309,1097.0767788299,286.7476707225,-162.8438065482
4494,40.6800000000,4852.8261993570,3235.3164878390,937.8995482845,465.2823750964,214.3277881371
4495,72.9200000000,8688.2866134218,5792.1949631177,937.0984891794,833.9980252163,1124.9951359084
4496,15.5400000000,2273.3819722641,1515.8457000423,1098.3260134850,177.7504263589,-518.5401676221
4497,35.5200000000,4243.9331634808,2829.1646140333,938.9383947274,406.2856214543,69.5445332659
4498,474.6600000000,67876.6406902967,45250.8627412367,1079.4039103234,5426.8673287777,16119.5067099590
4499,138.9500000000,16525.6531797963,11017.4797137305,935.9015508839,1589.1013452443,2983.1705699377
4500,33.6000000000,3999.3904825149,2666.1317685150,936.4401288793,384.2763385927,12.5422465279
4501,63.8500000000,7625.9182416646,5083.9600351169,938.6878670654,730.3211416034,872.9491978788
4502,114.1700000000,13572.2256190726,9048.5063828501,935.5962830805,1305.6857750843,2282.4371780576
4503,74.7200000000,10917.0809517964,7278.0130625068,1097.2602780930,854.6425006079,1687.1651105887
4504,9.9700000000,1188.8382276483,792.3422385697,937.6160751321,114.0314534030,-655.1515394565
4505,16.1300000000,1927.5058836150,1284.9929709893,939.0386843848,184.4994434452,-481.0252152043
4506,9.1900000000,1096.7029696065,731.2867498651,938.1427889439,105.1130125457,-677.8395817482
4507,87.2400000000,7604.5642558508,5069.8779164342,756.2106627622,997.7959118371,780.6797648172
4508,46.1900000000,4029.9282788877,2686.7923215839,756.6307199789,528.3205443688,58.1846929561
4509,123.5300000000,14660.6329901625,9773.6353415025,934.5057179604,1412.6565184183,2539.8354122813
4510,67.7200000000,8086.2302739873,5391.1117991773,938.5322790142,774.5803694448,982.0058263511
4511,44.9700000000,3917.4257187505,2611.4411338752,755.9089524359,514.3186628676,35.7569695719
4512,46.7700000000,6824.6446066021,4549.6237650678,1096.1853728800,534.9374799227,643.8979887315
4513,26.7400000000,3897.7978863561,2598.9912554254,1095.3085042616,305.8351981032,-102.3370714341
4514,259.7700000000,37414.2635185074,24943.1352943596,1085.3172731391,2970.3852685865,8415.4256824222
4515,27.4700000000,3282.3760279723,2188.6245913474,938.9903837852,314.2087652561,-159.4477124164
4516,10.8400000000,945.9857685082,630.9006284252,756.7447129152,123.9895889856,-565.6491618177
4517,15.6100000000,2283.8789411236,1522.5080137540,1098.4202960231,178.5515382628,-515.6009069164
4518,271.8500000000,23545.9222517019,15697.5560643028,753.2396180813,3108.1066096326,3987.0199596852
4519,42.3900000000,3688.3795805102,2458.7334111660,755.3660261078,484.7783109472,-10.4981677109
4520,9.1900000000,802.1697286246,534.7296519796,756.8474066171,105.1180222287,-594.5253522008
4521,11.1600000000,972.9273979413,648.8835762372,756.2725330342,127.6420280820,-559.8707394122
4522,209.3400000000,24589.0154816386,16392.7719185330,927.7291392802,2393.2130985636,4875.3013252617
4523,3.8700000000,562.7489119155,375.2850824358,1093.2784533794,44.2603997129,-950.0750236126
4524,45.7900000000,5422.6580583476,3614.9276768933,933.0839460749,523.6074860632,351.0389493162
4525,219.5100000000,25995.3629698163,17330.3885686355,933.0839460749,2510.0912702717,5221.7991848342
4526,186.5000000000,16198.6161663251,10799.3190350753,754.5370947577,2132.6227593534,2512.1372771387
4527,32.3600000000,2818.3901958947,1878.9945127023,755.8173576902,370.0947118113,-186.5163863090
4528,216.4600000000,31259.7294314449,20840.1895401422,1087.5315179624,2475.2742888497,6856.7340844906
4529,53.4600000000,6378.6039892459,4252.7225976365,938.0257820855,611.4590345263,576.3965749977
4530,99.4100000000,8644.3565353088,5762.6935432513,755.0768121019,1136.8265562694,989.7596236861
4531,15.2200000000,1326.0846309379,884.1461738812,755.9935047728,174.0719135364,-488.1269612525
4532,129.2900000000,18526.7054827253,12350.7102965716,1081.1023166841,1478.2496603165,3616.6432091531
4533,8.6100000000,1259.8494025044,840.1385621419,1098.5078760990,98.4838053742,-777.2808411107
4534,59.3400000000,7088.7058143789,4725.8266603840,938.8222665727,678.7400563104,745.3168311118
4535,290.1600000000,34332.4256020107,22888.4804312188,932.5173167244,3317.8850118684,7193.5428421991
4536,60.8100000000,8801.2483993419,5867.4157436335,1089.3723944003,695.4071309400,1149.0531303682
