policy_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
2979,55.2500000000,485635.7546331381,504359.8962344947,45749.5953811596,0.0000000000,-64473.7369825162
2980,21.6900000000,108059.4654703096,75350.7096979824,27106.8357140365,715.7700000000,4886.1500582907
2981,220.1600000000,2036883.1520410785,1501862.8071127068,49167.4613891272,0.0000000000,485852.8835392445
2982,47.0200000000,134336.4145847997,107201.9793276862,15066.1769364798,0.0000000000,12068.2583206337
2983,67.9300000000,572726.5541885869,479813.8766690167,44232.0448160760,0.0000000000,48680.6327034941
2984,216.2800000000,199929.7319353858,245881.9580306445,4644.9680152771,0.0000000000,-50597.1941105357
2985,37.7100000000,62070.5833168613,57897.1132539871,8479.0582014659,0.0000000000,-4305.5881385917
2986,126.5800000000,1032047.7002017822,1194374.3773173741,42331.9123148664,0.0000000000,-204658.5894304584
2987,389.0800000000,516996.4170791734,510663.3268743857,6878.3029877896,0.0000000000,-545.2127830019
2988,63.9700000000,32631.4628648303,28973.0491874757,2600.8937341218,0.0000000000,1057.5199432329
2989,273.6500000000,76595.6606053030,83698.3362756101,1459.9137803749,0.0000000000,-8562.5894506821
2990,39.2300000000,2785.3300000000,2908.7903144953,355.0000000000,0.0000000000,-478.4603144953
2991,61.0800000000,454945.3795836915,302808.6008124095,59507.0344049437,44102.0626530984,48527.6817132399
2992,228.0000000000,941451.8408331128,627305.1836533934,32665.7588815554,91018.4500832057,190462.4482149583
2993,79.6600000000,71617.0668530025,65748.1954488904,4778.4593995444,0.0000000000,1090.4120045676
2994,1.3300000000,10182.2689175477,8603.6146942001,39714.4055459924,0.0000000000,-38135.7513226448
2995,75.2900000000,133153.2607881184,88591.2075886832,15666.6630521329,17733.7912036850,11161.5989436172
2996,119.3000000000,586697.9903380969,636944.9607028253,25450.4101645238,0.0000000000,-75697.3805292523
2997,81.5700000000,230894.9160561440,214292.5312048684,14351.6375012963,0.0000000000,2250.7473499793
2998,25.7900000000,60392.8995645945,55033.3661874628,12214.7416782399,0.0000000000,-6855.2083011082
2999,128.8500000000,192518.4075495281,161075.7218881915,7844.2838915542,0.0000000000,23598.4017697824
3000,73.6700000000,6758.7489062514,7768.5338699314,459.2880722194,0.0000000000,-1469.0730358995
3001,78.8700000000,24018.5030377843,25328.3357234596,1525.8182320429,0.0000000000,-2835.6509177182
3002,35.9000000000,221843.6023214324,147618.3757482283,54586.6514085234,29469.8367952656,-9831.2616305849
3003,57.7800000000,506072.2473479388,398301.6691305316,47162.7051822830,0.0000000000,60607.8730351241
3004,4.6300000000,941.6944446904,867.1665028834,1047.3235027707,0.0000000000,-972.7955609637
3005,92.8800000000,149486.8254701332,181520.3945261327,8103.8826785620,0.0000000000,-40137.4517345615
3006,2.7100000000,7074.4223652020,6054.9612875761,13752.1538438675,0.0000000000,-12732.6927662417
3007,45.8200000000,71066.0961007363,56552.0520978522,7999.0315513748,0.0000000000,6515.0124515093
3008,50.8500000000,88237.6379529823,58805.0529212930,15119.1453459329,11601.6983787367,2711.7413070197
3009,66.4400000000,406271.5182469147,341073.1538521925,31389.1442232865,0.0000000000,33809.2201714357
3010,247.1700000000,267821.8126332216,190972.5854909720,5770.9948322324,0.0000000000,71078.2323100172
3011,12.5000000000,24226.6973267459,22643.7500114647,9886.0041071113,0.0000000000,-8303.0567918301
3012,29.0200000000,194119.3712302252,160984.7714427446,34938.0196687041,0.0000000000,-1803.4198812234
3013,54.9300000000,8381.4788833206,9544.8589913115,766.0841270620,0.0000000000,-1929.4642350530
3014,291.1600000000,1311885.3255005865,1140313.7655140590,23640.6733523633,0.0000000000,147930.8866341642
3015,36.9200000000,107355.3213647007,74629.9312332186,15505.5342654917,1764.3906323664,15455.4652336239
3016,46.1100000000,33794.6113986159,30342.9048543822,3676.7121880760,0.0000000000,-225.0056438424
3017,40.5700000000,393757.9774386286,262002.4181933611,77938.5570661307,38174.5430585841,15642.4591205526
3018,177.0700000000,2069189.5130010750,1794938.3991947109,62348.0484267591,0.0000000000,211903.0653796050
3019,26.5100000000,134795.7454858061,89822.5725443643,40197.5444063480,13002.7750172413,-8227.1464821475
3020,80.5400000000,31799.8186834255,31988.0954410530,2031.4254328537,0.0000000000,-2219.7021904812
3021,15.6600000000,25657.4034614763,22188.7226077051,8350.4861227238,0.0000000000,-4881.8052689526
3022,51.7100000000,604633.9127101247,503093.4611548262,62202.7937800366,0.0000000000,39337.6577752619
3023,72.0600000000,403031.7332930485,326114.1600082641,29440.9901122011,0.0000000000,47476.5831725833
3024,162.2100000000,789700.1130985486,598224.3011593358,25285.2422058152,0.0000000000,166190.5697333977
3025,95.6000000000,51239.2737719969,53851.3277154820,2706.4473568690,0.0000000000,-5318.5013003541
3026,59.1800000000,39369.7197152596,47147.6627013916,3366.0111489595,0.0000000000,-11143.9541350916
3027,34.3300000000,284886.4943631260,223910.5523911785,43684.7747418658,0.0000000000,17291.1672300817
3028,41.6200000000,90344.8670370698,84661.6542689312,11107.5904282778,0.0000000000,-5424.3776601392
3029,52.4300000000,74474.2702566514,53628.0382983008,7393.4791776294,0.0000000000,13452.7527807212
3030,23.4900000000,156295.1883522232,108652.7438095026,36205.3208241012,1033.5600000000,10403.5637186194
3031,14.1600000000,9792.9756859319,8889.1730881324,3476.5834221426,0.0000000000,-2572.7808243431
3032,18.9400000000,31980.5722077977,31397.4231021602,8554.0676830675,0.0000000000,-7970.9185774299
3033,151.3000000000,122977.1199384335,105828.9449820606,4256.1043375859,0.0000000000,12892.0706187870
3034,85.1500000000,327116.8471141331,291226.2598111280,19950.7113869771,0.0000000000,15939.8759160280
3035,4.9300000000,44277.0723720496,31152.7772341224,47860.4106459618,0.0000000000,-34736.1155080347
3036,60.7100000000,689221.7321503889,637430.0206371571,60315.9467261251,0.0000000000,-8524.2352128934
3037,5.2900000000,2222.4962001078,2383.9900214327,2123.2149314388,0.0000000000,-2284.7087527637
3038,88.8000000000,886824.6715634195,640085.6445650533,54183.6607933055,0.0000000000,192555.3662050607
3039,148.4900000000,757312.9333678607,813085.7232520089,26484.3228567383,0.0000000000,-82257.1127408865
3040,164.2600000000,122296.1989136195,132066.1434325830,3741.1291174965,0.0000000000,-13511.0736364600
3041,61.5700000000,298738.7663620627,212702.6419231895,25832.6658385618,0.0000000000,60203.4586003114
3042,188.7000000000,964861.7606226881,1234927.9630930845,26162.5173712018,0.0000000000,-296228.7198415982
3043,36.5500000000,105351.2942447187,95416.2411294675,14963.7573279304,0.0000000000,-5028.7042126792
3044,12.6900000000,92653.2577549226,61690.5531757749,63990.5213047782,12221.5143349531,-45249.3310605836
3045,9.0100000000,8610.6940120277,8572.4788834722,4849.2234382016,0.0000000000,-4811.0083096462
3046,160.7400000000,163312.4773537987,140543.7455988352,5320.1304219824,0.0000000000,17448.6013329812
3047,212.8800000000,1674224.1868720925,1113035.8606498986,63563.8983435698,163636.5889789053,333987.8388997187
3048,319.1600000000,16277.1600000000,17690.2470947257,255.0000000000,0.0000000000,-1668.0870947257
3049,36.5900000000,323373.0278089534,267300.8336540125,46298.5795227520,0.0000000000,9773.6146321889
3050,26.9000000000,165098.6263712884,127058.5240620053,31750.2027716093,0.0000000000,6289.8995376738
3051,26.0700000000,196457.6761080144,146884.1760190467,39167.2251578741,0.0000000000,10406.2749310936
3052,90.8000000000,205294.8101780142,203351.4859007100,11537.1469706142,0.0000000000,-9593.8226933101
3053,56.0500000000,395221.8584478627,277958.9571369886,37555.5483680796,0.0000000000,79707.3529427945
3054,13.4800000000,1589.2132645183,1900.7098914221,589.7150701929,0.0000000000,-901.2116970966
3055,135.6200000000,623296.0148996175,535305.8656253486,24140.4102912185,0.0000000000,63849.7389830504
3056,137.9700000000,466023.7110146623,445933.6135536635,17538.3447658389,0.0000000000,2551.7526951599
3057,22.6200000000,63809.6035972445,55376.7282213274,14273.5596460957,0.0000000000,-5840.6842701786
3058,69.9000000000,103602.3834394529,96670.0234796447,7499.4614871862,0.0000000000,-567.1015273779
3059,50.3000000000,65478.3064489415,48890.7495646867,6761.3276641869,0.0000000000,9826.2292200679
3060,56.0000000000,138405.0567488918,125018.8716824978,12731.7313739097,0.0000000000,654.4536924843
3061,136.7800000000,320507.1489735994,350592.2155911459,12251.7892956770,0.0000000000,-42336.8559132235
3062,20.8600000000,59843.6769169534,51714.2559793465,14533.5439629029,0.0000000000,-6404.1230252960
3063,83.3700000000,367414.7621629123,244923.8386151539,33333.0673545467,29533.1984639770,59624.6577292347
3064,191.3700000000,1092517.7608701806,949297.4953632795,29934.2568671803,0.0000000000,113286.0086397208
3065,117.1500000000,1753.9331796905,1827.6155928987,74.9204738352,0.0000000000,-148.6028870433
3066,55.3000000000,353260.2195581123,270321.1217826265,33726.2048825109,0.0000000000,49212.8928929748
3067,12.4200000000,45081.7200144511,30008.3990457392,28883.9138111518,4359.3863015332,-18169.9791439731
3068,38.6000000000,184715.7972791872,148779.8420811804,24708.1352657677,0.0000000000,11227.8199322391
3069,84.9700000000,29682.4965230731,27125.5748218293,1778.9899297698,0.0000000000,777.9317714739
3070,10.2200000000,42297.7803463602,37090.8803581757,21252.6828262324,0.0000000000,-16045.7828380478
3071,20.3600000000,92420.0920914947,89857.0836766099,23154.0034817608,0.0000000000,-20590.9950668759
3072,45.9800000000,249211.2824412643,222323.6956586274,27733.9899383093,0.0000000000,-846.4031556724
3073,56.4000000000,421506.7330564035,280359.2220823224,60174.5589353066,40957.2006113626,40015.7514274118
3074,142.2000000000,149076.5218384665,114112.3683146400,5442.8331668771,0.0000000000,29521.3203569494
3075,18.4700000000,28560.2023714148,27347.2551032491,7820.8631995867,0.0000000000,-6607.9159314209
3076,114.2200000000,228.4400000000,227.1226770816,10.0000000000,0.0000000000,-8.6826770816
3077,26.3000000000,247976.4875025460,221746.6873084333,49228.7644668157,0.0000000000,-22998.9642727029
3078,4.5500000000,13779.0682394827,17474.2641956004,15476.9616943098,0.0000000000,-19172.1576504276
3079,30.1400000000,393094.4540487164,300666.9339070361,70121.5882171356,0.0000000000,22305.9319245447
3080,100.6500000000,774341.1822046468,648741.8966349876,40361.7408946694,0.0000000000,85237.5446749898
3081,71.2600000000,689379.1652310111,458945.3119563637,73977.0289965961,54549.0768950383,101907.7473830130
3082,11.9400000000,95616.7427483191,67555.4495987248,42662.0124048897,0.0000000000,-14600.7192552955
3083,166.2600000000,346720.9789821587,352426.1189653493,10551.7198934916,0.0000000000,-16256.8598766822
3084,6.5000000000,25.9741519944,31.8631623389,19.9883958062,0.0000000000,-25.8774061506
3085,203.9200000000,1747934.8504321310,1163069.5322918175,65756.9543130519,139778.7181872987,379329.6456399629
3086,46.1700000000,415940.6724515355,276781.5393435662,69319.9882504418,33013.7535095242,36825.3913480033
3087,228.6800000000,751215.6036517555,812840.7480657351,16788.5686175564,0.0000000000,-78413.7130315361
3088,6.3900000000,1216.7565629749,1160.3644989119,962.6941348289,0.0000000000,-906.3020707659
3089,199.9200000000,261802.9931716960,207228.9459511525,6781.5481547255,0.0000000000,47792.4990658181
3090,2.5000000000,8207.1050616537,6536.7984819178,16911.3201219966,0.0000000000,-15241.0135422607
3091,19.5300000000,31448.1700044790,20936.4630356959,14234.2926003662,4160.2882464092,-7882.8738779923
3092,47.7600000000,213101.8770097765,204281.0758672128,22922.2853796974,0.0000000000,-14101.4842371337
3093,35.7600000000,141521.1956455688,111756.5615452297,20848.1575986357,0.0000000000,8916.4765017034
3094,77.3600000000,16571.0324912298,16963.3130260635,1072.8087506483,0.0000000000,-1465.0892854820
3095,54.3200000000,189237.0778111123,126151.4135472938,30263.1724598625,24829.8793338586,7992.6124700973
3096,6.2500000000,27131.5131859626,24596.9290498578,22274.8719954142,0.0000000000,-19740.2878593095
3097,97.8400000000,361380.9993233732,250385.1044909241,19288.3640965313,20668.8997990576,71038.6309368602
3098,281.9900000000,636074.6564749606,466759.7701730478,12230.6300276054,0.0000000000,157084.2562743074
3099,77.1200000000,40163.8925291907,58170.0720132765,2623.3476349841,0.0000000000,-20629.5271190699
3100,55.2600000000,235840.7726836483,157219.4432773764,37073.7274015683,30943.0667128583,10604.5352918453
3101,65.2800000000,76896.6335195667,93352.1107736430,6008.3191625104,0.0000000000,-22463.7964165867
3102,137.6800000000,723468.3835797459,737629.1421709319,27340.3132472328,0.0000000000,-41501.0718384188
3103,134.6100000000,1850845.6508805142,1415085.9467973677,74316.8657856199,0.0000000000,361442.8382975266
3104,75.4100000000,477163.6632847112,486935.1658272003,32517.2441649796,0.0000000000,-42288.7467074687
3105,92.4700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3106,184.3800000000,993267.8387940601,751895.4599721534,28566.0527454331,0.0000000000,212806.3260764735
3107,38.1700000000,277300.8141231986,211071.6828898262,38474.8140952366,0.0000000000,27754.3171381359
3108,46.6600000000,28213.4044794235,23065.9255327814,3141.4857041016,0.0000000000,2005.9932425405
3109,99.6500000000,665563.7354302637,552029.1002683516,35832.1042306991,0.0000000000,77702.5309312129
3110,120.4400000000,1054016.8251611823,1049386.2253997151,46022.4004945367,0.0000000000,-41391.8007330695
3111,80.5900000000,60928.8673931804,61038.1842634350,3972.9716829234,0.0000000000,-4082.2885531780
3112,529.0500000000,147246.8730380906,97981.0528478258,2138.3028145536,11915.1773159755,35212.3400597357
3113,11.8800000000,128930.5811881377,85912.2569427249,85658.5984539539,12491.4197402347,-55131.6939487759
3114,78.1300000000,55538.9374898284,57984.4221414592,3631.6774451116,0.0000000000,-6077.1620967424
3115,26.3100000000,139516.5799151066,129024.0752955965,27539.5968253501,0.0000000000,-17047.0922058399
3116,283.1500000000,144753.5951579267,224897.1785675047,2566.7097198989,0.0000000000,-82710.2931294769
3117,31.6200000000,333766.5520317837,222262.1603798977,84028.6906409762,32180.5951328204,-4704.8941219106
3118,67.7300000000,377756.1658817714,262822.7009517632,29116.9515187384,17379.1408494833,68437.3725617865
3119,6.0700000000,10498.6315862102,9016.3494100556,8815.2598862437,0.0000000000,-7332.9777100890
3120,53.0900000000,429062.6307933789,355304.0962472528,42196.0838286992,0.0000000000,31562.4507174269
3121,62.4100000000,471410.0496566799,359059.8883920277,39203.3991766544,0.0000000000,73146.7620879978
3122,126.5800000000,407602.4805630193,443744.8116350524,16865.8479351941,0.0000000000,-53008.1790072273
3123,35.7400000000,404946.5991609785,317556.7311008514,60892.8053370570,0.0000000000,26497.0627230700
3124,31.2400000000,48614.5214191217,40595.7005791858,8192.4063966559,0.0000000000,-173.5855567200
3125,17.7000000000,77503.5890261591,72782.8713577506,22397.2410619035,0.0000000000,-17676.5233934950
3126,154.3300000000,424918.3502051017,385067.4112519784,14346.3861644233,0.0000000000,25504.5527887000
3127,20.6200000000,29902.5164522691,31029.4921734362,7292.8642615784,0.0000000000,-8419.8399827455
3128,6.6600000000,64568.3256096610,43021.8056657688,73440.9988957833,5072.1855549080,-56966.6645067991
3129,18.5200000000,57293.5836925786,46641.2563139122,15867.8715280781,0.0000000000,-5215.5441494117
3130,70.3400000000,358162.8454259633,289340.5641569148,26310.2816170126,0.0000000000,42511.9996520359
3131,331.8400000000,3656060.5469502020,2754878.9579302622,58471.1813947781,0.0000000000,842710.4076251617
3132,41.6900000000,57802.1658754988,49077.1329824645,7114.3062306043,0.0000000000,1610.7266624299
3133,66.5200000000,795.9813979338,829.3876745327,59.9046023384,0.0000000000,-93.3108789373
3134,4.4900000000,1901.6159819562,1756.0573551028,2121.1225176221,0.0000000000,-1975.5638907688
3135,29.4000000000,13109.9966467473,10184.2394557625,2395.7511236235,0.0000000000,530.0060673613
3136,73.0200000000,44545.9800120111,47256.2303571661,3062.8925178900,0.0000000000,-5773.1428630449
3137,129.4500000000,99643.9845145598,66348.0759902236,6764.0976775244,13172.0532038196,13359.7576429923
3138,2.4700000000,24884.1730424266,18481.8362734862,53395.3507846549,0.0000000000,-46993.0140157146
3139,58.2200000000,152339.6582236950,137637.6069888055,13239.7282767613,0.0000000000,1462.3229581282
3140,2.8900000000,3793.7915944839,3448.5447610002,6677.2098296735,0.0000000000,-6331.9629961898
3141,35.6900000000,117091.3532584607,90330.7192256142,16978.3213594676,0.0000000000,9782.3126733789
